submitted_at,lat,lng,item,price_inr,unit,distance_km,note
2026-08-04T19:10:00+05:30,12.933819,79.15625,auto_ride,30.0,per_ride,1.6,street quote
2026-05-20T19:10:00+05:30,12.905984,79.094002,auto_ride,84.0,per_ride,5.6,street quote
2026-05-09T18:40:00+05:30,12.906553,79.092542,egg_table,6.16,per_piece,,local shop
2026-07-12T19:10:00+05:30,12.906025,79.093449,auto_ride,35.0,per_ride,2.2,street quote
2026-05-25T19:10:00+05:30,12.900855,79.141515,auto_ride,40.0,per_ride,2.5,street quote
2026-07-24T19:10:00+05:30,12.934358,79.15545,auto_ride,39.0,per_ride,2.4,street quote
2026-05-18T18:40:00+05:30,12.969693,79.131132,egg_table,6.97,per_piece,,local shop
2026-07-07T19:10:00+05:30,12.901455,79.141111,auto_ride,41.0,per_ride,2.6,street quote
2026-05-05T18:40:00+05:30,12.899114,79.142329,egg_table,6.23,per_piece,,local shop
2026-05-15T19:10:00+05:30,12.901031,79.142136,auto_ride,59.0,per_ride,3.9,street quote
2026-06-28T18:40:00+05:30,12.905161,79.092995,egg_table,7.66,per_piece,,local shop
2026-06-19T19:10:00+05:30,12.970182,79.131007,auto_ride,80.0,per_ride,1.8,street quote
2026-05-22T19:10:00+05:30,12.900749,79.143095,auto_ride,59.0,per_ride,3.9,street quote
2026-07-01T18:40:00+05:30,12.904526,79.094327,egg_table,8.15,per_piece,,local shop
2026-07-23T19:10:00+05:30,12.970542,79.131409,auto_ride,90.0,per_ride,3.8,street quote
2026-05-24T19:10:00+05:30,12.90483,79.095041,auto_ride,45.0,per_ride,2.8,street quote
2026-07-01T19:10:00+05:30,12.905589,79.092762,auto_ride,63.0,per_ride,4.3,street quote
2026-07-20T17:20:00+05:30,12.95,79.33,egg_table,10.08,per_piece,,single-source zone
2026-07-14T18:40:00+05:30,12.901027,79.142034,egg_table,8.03,per_piece,,local shop
2026-07-01T19:10:00+05:30,12.900344,79.139955,auto_ride,89.0,per_ride,5.6,street quote
2026-07-28T18:40:00+05:30,12.934574,79.156049,egg_table,7.08,per_piece,,local shop
2026-08-07T19:10:00+05:30,12.96935,79.13272,auto_ride,90.0,per_ride,3.0,street quote
2026-05-16T19:10:00+05:30,12.900063,79.141639,auto_ride,74.0,per_ride,4.9,street quote
2026-06-18T18:40:00+05:30,12.901046,79.142902,egg_table,7.99,per_piece,,local shop
2026-05-26T19:10:00+05:30,12.901471,79.142654,auto_ride,78.0,per_ride,4.9,street quote
2026-07-06T18:40:00+05:30,12.900075,79.142979,egg_table,8.24,per_piece,,local shop
2026-06-27T19:10:00+05:30,12.907562,79.092692,auto_ride,39.0,per_ride,2.5,street quote
2026-06-17T19:10:00+05:30,12.969129,79.130915,auto_ride,70.0,per_ride,1.7,street quote
2026-06-19T18:40:00+05:30,12.905997,79.092627,egg_table,7.76,per_piece,,local shop
2026-06-04T18:40:00+05:30,12.934526,79.156283,egg_table,7.06,per_piece,,local shop
2026-06-09T19:10:00+05:30,12.905611,79.092712,auto_ride,73.0,per_ride,4.9,street quote
2026-08-04T19:10:00+05:30,12.900057,79.141566,auto_ride,71.0,per_ride,4.5,street quote
2026-08-06T17:20:00+05:30,12.95,79.33,egg_table,8.02,per_piece,,single-source zone
2026-08-05T19:10:00+05:30,12.902366,79.141341,auto_ride,77.0,per_ride,5.0,street quote
2026-06-29T18:40:00+05:30,12.902464,79.141782,egg_table,8.12,per_piece,,local shop
2026-08-06T18:40:00+05:30,12.934389,79.155362,egg_table,6.18,per_piece,,local shop
2026-07-04T18:40:00+05:30,12.901392,79.142935,egg_table,7.41,per_piece,,local shop
2026-07-08T17:20:00+05:30,12.95,79.33,egg_table,9.62,per_piece,,single-source zone
2026-06-28T18:40:00+05:30,12.901182,79.142038,egg_table,7.35,per_piece,,local shop
2026-07-09T19:10:00+05:30,12.900729,79.141135,auto_ride,31.0,per_ride,1.8,street quote
2026-06-10T18:40:00+05:30,12.900079,79.142265,egg_table,7.0,per_piece,,local shop
2026-06-10T18:40:00+05:30,12.970271,79.131455,egg_table,9.43,per_piece,,local shop
2026-08-05T18:40:00+05:30,12.901518,79.142913,egg_table,6.87,per_piece,,local shop
2026-08-09T19:10:00+05:30,12.904512,79.093461,auto_ride,84.0,per_ride,5.3,street quote
2026-06-19T18:40:00+05:30,12.969449,79.132335,egg_table,9.56,per_piece,,local shop
2026-05-14T18:40:00+05:30,12.968326,79.133591,egg_table,6.41,per_piece,,local shop
2026-05-06T19:10:00+05:30,12.969303,79.134031,auto_ride,42.0,per_ride,2.5,street quote
2026-07-23T18:40:00+05:30,12.971169,79.131618,egg_table,9.65,per_piece,,local shop
2026-06-24T18:40:00+05:30,12.971315,79.132387,egg_table,9.78,per_piece,,local shop
2026-08-04T18:40:00+05:30,12.934994,79.15518,egg_table,6.38,per_piece,,local shop
2026-08-07T18:40:00+05:30,12.900272,79.143509,egg_table,7.09,per_piece,,local shop
2026-08-03T18:40:00+05:30,12.901679,79.143049,egg_table,6.11,per_piece,,local shop
2026-07-26T19:10:00+05:30,12.934852,79.156996,auto_ride,81.0,per_ride,5.4,street quote
2026-06-28T18:40:00+05:30,12.936525,79.155572,egg_table,7.21,per_piece,,local shop
2026-07-19T18:40:00+05:30,12.968795,79.130641,egg_table,9.72,per_piece,,local shop
2026-05-12T18:40:00+05:30,12.907383,79.093615,egg_table,6.71,per_piece,,local shop
2026-06-05T18:40:00+05:30,12.906426,79.092721,egg_table,7.01,per_piece,,local shop
2026-05-25T18:40:00+05:30,12.969957,79.1338,egg_table,6.77,per_piece,,local shop
2026-07-06T19:10:00+05:30,12.970688,79.132124,auto_ride,100.0,per_ride,4.4,street quote
2026-07-20T18:40:00+05:30,12.934801,79.156441,egg_table,8.51,per_piece,,local shop
2026-06-11T18:40:00+05:30,12.967779,79.13397,egg_table,9.33,per_piece,,local shop
2026-08-05T18:40:00+05:30,12.969541,79.132255,egg_table,9.79,per_piece,,local shop
2026-06-20T18:40:00+05:30,12.93426,79.155252,egg_table,7.1,per_piece,,local shop
2026-07-13T19:10:00+05:30,12.905565,79.093682,auto_ride,61.0,per_ride,4.1,street quote
2026-06-20T18:40:00+05:30,12.905703,79.094404,egg_table,7.96,per_piece,,local shop
2026-05-06T18:40:00+05:30,12.90251,79.142492,egg_table,6.63,per_piece,,local shop
2026-06-03T18:40:00+05:30,12.968608,79.133521,egg_table,9.54,per_piece,,local shop
2026-07-27T18:40:00+05:30,12.970474,79.13137,egg_table,9.73,per_piece,,local shop
2026-06-22T19:10:00+05:30,12.970429,79.131562,auto_ride,80.0,per_ride,2.1,street quote
2026-06-19T18:40:00+05:30,12.907306,79.089867,egg_table,8.27,per_piece,,local shop
2026-05-26T19:10:00+05:30,12.93345,79.156525,auto_ride,71.0,per_ride,4.5,street quote
2026-05-08T18:40:00+05:30,12.901425,79.142234,egg_table,5.91,per_piece,,local shop
2026-06-21T18:40:00+05:30,12.969241,79.131636,egg_table,9.67,per_piece,,local shop
2026-06-16T19:10:00+05:30,12.93455,79.155141,auto_ride,87.0,per_ride,5.6,street quote
2026-08-05T18:40:00+05:30,12.906915,79.093504,egg_table,6.38,per_piece,,local shop
2026-06-12T18:40:00+05:30,12.969425,79.131047,egg_table,9.26,per_piece,,local shop
2026-07-07T18:40:00+05:30,12.969962,79.132756,egg_table,9.8,per_piece,,local shop
2026-08-05T19:10:00+05:30,12.93382,79.156061,auto_ride,30.0,per_ride,1.8,street quote
2026-07-05T19:10:00+05:30,12.906884,79.092999,auto_ride,58.0,per_ride,3.7,street quote
2026-05-31T18:40:00+05:30,12.907703,79.092988,egg_table,6.79,per_piece,,local shop
2026-07-26T19:10:00+05:30,12.970073,79.131105,auto_ride,90.0,per_ride,4.2,street quote
2026-05-09T18:40:00+05:30,12.970075,79.132335,egg_table,5.99,per_piece,,local shop
2026-05-09T19:10:00+05:30,12.902111,79.141503,auto_ride,64.0,per_ride,4.1,street quote
2026-07-29T18:40:00+05:30,12.905075,79.091383,egg_table,7.19,per_piece,,local shop
2026-07-22T17:20:00+05:30,12.95,79.33,egg_table,10.04,per_piece,,single-source zone
2026-07-04T18:40:00+05:30,12.971121,79.133201,egg_table,9.78,per_piece,,local shop
2026-05-07T19:10:00+05:30,12.933425,79.156684,auto_ride,74.0,per_ride,4.7,street quote
2026-05-24T18:40:00+05:30,12.902304,79.142748,egg_table,6.58,per_piece,,local shop
2026-06-21T18:40:00+05:30,12.970272,79.132552,egg_table,9.69,per_piece,,local shop
2026-07-22T19:10:00+05:30,12.932863,79.157851,auto_ride,71.0,per_ride,4.5,street quote
2026-08-04T19:10:00+05:30,12.968241,79.133797,auto_ride,80.0,per_ride,3.9,street quote
2026-05-29T18:40:00+05:30,12.968845,79.130722,egg_table,6.41,per_piece,,local shop
2026-07-20T19:10:00+05:30,12.97022,79.133561,auto_ride,90.0,per_ride,5.8,street quote
2026-06-27T19:10:00+05:30,12.968301,79.133597,auto_ride,80.0,per_ride,2.3,street quote
2026-08-01T19:10:00+05:30,12.904968,79.090677,auto_ride,42.0,per_ride,2.7,street quote
2026-07-13T18:40:00+05:30,12.906165,79.093639,egg_table,7.62,per_piece,,local shop
2026-07-19T18:40:00+05:30,12.933539,79.154551,egg_table,7.86,per_piece,,local shop
2026-07-18T18:40:00+05:30,12.969493,79.132518,egg_table,9.75,per_piece,,local shop
2026-08-09T18:40:00+05:30,12.969426,79.132826,egg_table,9.81,per_piece,,local shop
2026-07-28T17:20:00+05:30,12.95,79.33,egg_table,9.34,per_piece,,single-source zone
2026-08-02T19:10:00+05:30,12.905628,79.093563,auto_ride,74.0,per_ride,5.1,street quote
2026-05-30T18:40:00+05:30,12.969757,79.132534,egg_table,6.88,per_piece,,local shop
2026-07-01T19:10:00+05:30,12.933721,79.155584,auto_ride,72.0,per_ride,4.6,street quote
2026-06-15T18:40:00+05:30,12.933459,79.155345,egg_table,8.13,per_piece,,local shop
2026-06-29T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-18T18:40:00+05:30,12.933879,79.1572,egg_table,7.74,per_piece,,local shop
2026-06-30T19:10:00+05:30,12.934267,79.156409,auto_ride,41.0,per_ride,2.6,street quote
2026-07-11T18:40:00+05:30,12.900644,79.141473,egg_table,7.52,per_piece,,local shop
2026-06-28T19:10:00+05:30,12.968978,79.132237,auto_ride,80.0,per_ride,4.6,street quote
2026-07-15T19:10:00+05:30,12.933652,79.157423,auto_ride,29.0,per_ride,1.6,street quote
2026-06-25T19:10:00+05:30,12.90709,79.093088,auto_ride,74.0,per_ride,4.9,street quote
2026-06-25T19:10:00+05:30,12.933656,79.156893,auto_ride,70.0,per_ride,4.5,street quote
2026-05-12T18:40:00+05:30,12.96926,79.133071,egg_table,6.52,per_piece,,local shop
2026-06-28T19:10:00+05:30,12.905272,79.092856,auto_ride,76.0,per_ride,5.1,street quote
2026-05-31T19:10:00+05:30,12.9693,79.131428,auto_ride,33.0,per_ride,2.1,street quote
2026-07-12T19:10:00+05:30,12.969809,79.132164,auto_ride,80.0,per_ride,3.4,street quote
2026-05-13T19:10:00+05:30,12.899925,79.141634,auto_ride,37.0,per_ride,2.2,street quote
2026-05-17T18:40:00+05:30,12.968598,79.131686,egg_table,6.55,per_piece,,local shop
2026-07-16T19:10:00+05:30,12.905317,79.092962,auto_ride,33.0,per_ride,2.1,street quote
2026-06-18T19:10:00+05:30,12.900929,79.142647,auto_ride,82.0,per_ride,5.6,street quote
2026-06-24T19:10:00+05:30,12.933983,79.155732,auto_ride,51.0,per_ride,3.1,street quote
2026-07-24T19:10:00+05:30,12.934463,79.156253,auto_ride,52.0,per_ride,3.5,street quote
2026-06-30T18:40:00+05:30,12.933145,79.155953,egg_table,7.45,per_piece,,local shop
2026-07-15T18:40:00+05:30,12.899646,79.143019,egg_table,7.6,per_piece,,local shop
2026-07-12T19:10:00+05:30,12.900308,79.141547,auto_ride,57.0,per_ride,3.8,street quote
2026-07-03T17:20:00+05:30,12.9504,79.3305,egg_table,9.67,per_piece,,single-source zone
2026-05-30T19:10:00+05:30,12.932839,79.158147,auto_ride,33.0,per_ride,1.9,street quote
2026-05-03T18:40:00+05:30,12.934658,79.157906,egg_table,6.54,per_piece,,local shop
2026-06-15T18:40:00+05:30,12.900488,79.142116,egg_table,7.17,per_piece,,local shop
2026-05-23T18:40:00+05:30,12.934804,79.156677,egg_table,6.11,per_piece,,local shop
2026-06-28T19:10:00+05:30,12.906691,79.09255,auto_ride,35.0,per_ride,2.2,street quote
2026-07-19T18:40:00+05:30,12.901593,79.142433,egg_table,7.89,per_piece,,local shop
2026-07-14T19:10:00+05:30,12.899265,79.142541,auto_ride,52.0,per_ride,3.2,street quote
2026-07-02T17:20:00+05:30,12.95,79.33,egg_table,9.56,per_piece,,single-source zone
2026-06-22T19:10:00+05:30,12.970145,79.130617,auto_ride,80.0,per_ride,2.1,street quote
2026-05-20T18:40:00+05:30,12.934015,79.156038,egg_table,6.99,per_piece,,local shop
2026-05-02T18:40:00+05:30,12.900897,79.143362,egg_table,7.11,per_piece,,local shop
2026-07-25T18:40:00+05:30,12.900229,79.142479,egg_table,7.46,per_piece,,local shop
2026-06-09T19:10:00+05:30,12.934611,79.156967,auto_ride,35.0,per_ride,2.2,street quote
2026-07-28T19:10:00+05:30,12.901897,79.141048,auto_ride,72.0,per_ride,4.5,street quote
2026-06-07T18:40:00+05:30,12.933171,79.155385,egg_table,7.07,per_piece,,local shop
2026-05-12T18:40:00+05:30,12.901869,79.140708,egg_table,6.45,per_piece,,local shop
2026-05-03T18:40:00+05:30,12.969175,79.132116,egg_table,6.08,per_piece,,local shop
2026-06-11T19:10:00+05:30,12.906842,79.093588,auto_ride,31.0,per_ride,1.9,street quote
2026-06-25T19:10:00+05:30,12.900726,79.14155,auto_ride,31.0,per_ride,2.0,street quote
2026-08-05T18:40:00+05:30,12.906014,79.094122,egg_table,6.38,per_piece,,local shop
2026-05-18T18:40:00+05:30,12.932941,79.1569,egg_table,6.64,per_piece,,local shop
2026-07-31T19:10:00+05:30,12.934778,79.156332,auto_ride,45.0,per_ride,2.9,street quote
2026-07-03T19:10:00+05:30,12.900592,79.141483,auto_ride,84.0,per_ride,5.7,street quote
2026-05-16T19:10:00+05:30,12.906744,79.094844,auto_ride,71.0,per_ride,4.6,street quote
2026-05-05T18:40:00+05:30,12.969703,79.131911,egg_table,6.92,per_piece,,local shop
2026-07-02T18:40:00+05:30,12.901915,79.140754,egg_table,7.74,per_piece,,local shop
2026-07-16T18:40:00+05:30,12.905854,79.09259,egg_table,8.62,per_piece,,local shop
2026-06-18T19:10:00+05:30,12.90606,79.092134,auto_ride,49.0,per_ride,3.2,street quote
2026-05-09T18:40:00+05:30,12.899002,79.140772,egg_table,6.41,per_piece,,local shop
2026-05-05T19:10:00+05:30,12.934327,79.157134,auto_ride,51.0,per_ride,3.2,street quote
2026-07-17T19:10:00+05:30,12.932907,79.15692,auto_ride,84.0,per_ride,5.4,street quote
2026-05-19T18:40:00+05:30,12.969589,79.132416,egg_table,6.77,per_piece,,local shop
2026-06-27T19:10:00+05:30,12.898424,79.141294,auto_ride,73.0,per_ride,4.9,street quote
2026-06-27T18:40:00+05:30,12.905721,79.093126,egg_table,7.2,per_piece,,local shop
2026-05-02T18:40:00+05:30,12.967337,79.131421,egg_table,6.94,per_piece,,local shop
2026-06-29T19:10:00+05:30,12.936056,79.156571,auto_ride,51.0,per_ride,3.1,street quote
2026-05-30T19:10:00+05:30,12.968908,79.132573,auto_ride,58.0,per_ride,3.9,street quote
2026-05-11T19:10:00+05:30,12.933547,79.156407,auto_ride,30.0,per_ride,1.5,street quote
2026-07-24T19:10:00+05:30,12.906404,79.091347,auto_ride,78.0,per_ride,5.3,street quote
2026-06-29T19:10:00+05:30,12.968718,79.132084,auto_ride,90.0,per_ride,4.2,street quote
2026-05-14T19:10:00+05:30,12.933667,79.155233,auto_ride,68.0,per_ride,4.4,street quote
2026-07-12T18:40:00+05:30,12.900048,79.142686,egg_table,8.02,per_piece,,local shop
2026-06-03T19:10:00+05:30,12.901612,79.140876,auto_ride,45.0,per_ride,2.7,street quote
2026-06-16T19:10:00+05:30,12.906844,79.093839,auto_ride,71.0,per_ride,4.7,street quote
2026-05-18T19:10:00+05:30,12.901355,79.140805,auto_ride,54.0,per_ride,3.3,street quote
2026-07-31T19:10:00+05:30,12.901506,79.141989,auto_ride,46.0,per_ride,3.0,street quote
2026-06-09T19:10:00+05:30,12.969887,79.132734,auto_ride,90.0,per_ride,4.7,street quote
2026-05-11T18:40:00+05:30,12.933757,79.156458,egg_table,6.61,per_piece,,local shop
2026-07-11T19:10:00+05:30,12.934887,79.156865,auto_ride,31.0,per_ride,1.9,street quote
2026-08-03T18:40:00+05:30,12.968939,79.133022,egg_table,9.78,per_piece,,local shop
2026-07-18T19:10:00+05:30,12.970449,79.131564,auto_ride,90.0,per_ride,3.2,street quote
2026-07-09T18:40:00+05:30,12.969871,79.131828,egg_table,9.82,per_piece,,local shop
2026-06-14T18:40:00+05:30,12.900771,79.143196,egg_table,7.67,per_piece,,local shop
2026-05-02T19:10:00+05:30,12.969435,79.134306,auto_ride,52.0,per_ride,3.4,street quote
2026-05-08T18:40:00+05:30,12.934685,79.155387,egg_table,6.09,per_piece,,local shop
2026-07-02T19:10:00+05:30,12.901499,79.14143,auto_ride,57.0,per_ride,3.8,street quote
2026-07-08T19:10:00+05:30,12.904659,79.092047,auto_ride,66.0,per_ride,4.2,street quote
2026-05-28T19:10:00+05:30,12.899399,79.1405,auto_ride,30.0,per_ride,1.7,street quote
2026-07-29T19:10:00+05:30,12.904608,79.094115,auto_ride,52.0,per_ride,3.5,street quote
2026-07-30T19:10:00+05:30,12.901031,79.141741,auto_ride,80.0,per_ride,5.1,street quote
2026-05-15T18:40:00+05:30,12.898743,79.14045,egg_table,6.16,per_piece,,local shop
2026-08-03T19:10:00+05:30,12.935027,79.154843,auto_ride,42.0,per_ride,2.7,street quote
2026-08-02T19:10:00+05:30,12.9351,79.158136,auto_ride,32.0,per_ride,2.0,street quote
2026-07-23T18:40:00+05:30,12.905142,79.093942,egg_table,7.89,per_piece,,local shop
2026-05-20T19:10:00+05:30,12.933698,79.154805,auto_ride,79.0,per_ride,5.0,street quote
2026-07-13T18:40:00+05:30,12.934357,79.155687,egg_table,7.68,per_piece,,local shop
2026-07-19T19:10:00+05:30,12.900848,79.141905,auto_ride,69.0,per_ride,4.5,street quote
2026-08-06T19:10:00+05:30,12.933277,79.154617,auto_ride,38.0,per_ride,2.4,street quote
2026-08-07T18:40:00+05:30,12.969669,79.133257,egg_table,9.82,per_piece,,local shop
2026-07-24T18:40:00+05:30,12.9696,79.131849,egg_table,9.57,per_piece,,local shop
2026-06-04T19:10:00+05:30,12.900525,79.142039,auto_ride,81.0,per_ride,5.3,street quote
2026-06-06T19:10:00+05:30,12.902518,79.141467,auto_ride,65.0,per_ride,4.4,street quote
2026-05-24T18:40:00+05:30,12.9706,79.13161,egg_table,6.56,per_piece,,local shop
2026-06-08T19:10:00+05:30,12.934411,79.156838,auto_ride,71.0,per_ride,4.6,street quote
2026-08-10T19:10:00+05:30,12.934109,79.155048,auto_ride,53.0,per_ride,3.2,street quote
2026-06-19T19:10:00+05:30,12.972162,79.132922,auto_ride,90.0,per_ride,4.0,street quote
2026-05-10T18:40:00+05:30,12.970263,79.133649,egg_table,6.7,per_piece,,local shop
2026-05-14T19:10:00+05:30,12.933871,79.156695,auto_ride,45.0,per_ride,2.8,street quote
2026-05-12T19:10:00+05:30,12.935288,79.154491,auto_ride,43.0,per_ride,2.8,street quote
2026-08-02T18:40:00+05:30,12.904442,79.091884,egg_table,7.2,per_piece,,local shop
2026-08-08T19:10:00+05:30,12.968734,79.133171,auto_ride,80.0,per_ride,3.4,street quote
2026-05-13T18:40:00+05:30,12.905819,79.09339,egg_table,6.05,per_piece,,local shop
2026-05-07T19:10:00+05:30,12.904234,79.092734,auto_ride,87.0,per_ride,5.6,street quote
2026-06-13T18:40:00+05:30,12.901058,79.141836,egg_table,6.65,per_piece,,local shop
2026-07-22T18:40:00+05:30,12.905729,79.093566,egg_table,8.65,per_piece,,local shop
2026-05-17T18:40:00+05:30,12.899334,79.141984,egg_table,6.42,per_piece,,local shop
2026-05-29T18:40:00+05:30,12.900019,79.142217,egg_table,6.44,per_piece,,local shop
2026-07-02T19:10:00+05:30,12.933201,79.156586,auto_ride,62.0,per_ride,4.2,street quote
2026-07-07T18:40:00+05:30,12.90745,79.09158,egg_table,7.22,per_piece,,local shop
2026-07-20T19:10:00+05:30,12.901917,79.142416,auto_ride,65.0,per_ride,4.2,street quote
2026-05-18T18:40:00+05:30,12.969575,79.131437,egg_table,6.67,per_piece,,local shop
2026-08-01T17:20:00+05:30,12.9504,79.3305,egg_table,8.41,per_piece,,single-source zone
2026-06-06T19:10:00+05:30,12.934341,79.154836,auto_ride,53.0,per_ride,3.3,street quote
2026-07-26T19:10:00+05:30,12.933609,79.156513,auto_ride,53.0,per_ride,3.4,street quote
2026-08-08T19:10:00+05:30,12.933474,79.156023,auto_ride,43.0,per_ride,2.7,street quote
2026-07-31T19:10:00+05:30,12.902202,79.141371,auto_ride,35.0,per_ride,2.2,street quote
2026-07-12T19:10:00+05:30,12.933501,79.157328,auto_ride,52.0,per_ride,3.5,street quote
2026-05-06T18:40:00+05:30,12.933168,79.158258,egg_table,6.08,per_piece,,local shop
2026-06-20T19:10:00+05:30,12.901531,79.140648,auto_ride,55.0,per_ride,3.6,street quote
2026-06-24T18:40:00+05:30,12.90672,79.09312,egg_table,7.03,per_piece,,local shop
2026-07-05T19:10:00+05:30,12.901122,79.142,auto_ride,55.0,per_ride,3.6,street quote
2026-06-04T18:40:00+05:30,12.906854,79.093313,egg_table,6.71,per_piece,,local shop
2026-05-28T19:10:00+05:30,12.904358,79.093013,auto_ride,71.0,per_ride,4.7,street quote
2026-05-16T18:40:00+05:30,12.970389,79.13173,egg_table,6.89,per_piece,,local shop
2026-06-09T19:10:00+05:30,12.901598,79.141873,auto_ride,77.0,per_ride,5.0,street quote
2026-06-15T19:10:00+05:30,12.901065,79.142014,auto_ride,29.0,per_ride,1.8,street quote
2026-06-13T18:40:00+05:30,12.907363,79.093254,egg_table,6.81,per_piece,,local shop
2026-06-21T19:10:00+05:30,12.969864,79.131947,auto_ride,80.0,per_ride,4.4,street quote
2026-05-13T19:10:00+05:30,12.901482,79.141888,auto_ride,82.0,per_ride,5.4,street quote
2026-06-22T19:10:00+05:30,12.934083,79.155228,auto_ride,48.0,per_ride,3.1,street quote
2026-07-11T18:40:00+05:30,12.901607,79.141098,egg_table,7.91,per_piece,,local shop
2026-05-23T19:10:00+05:30,12.902709,79.141655,auto_ride,58.0,per_ride,3.8,street quote
2026-06-23T19:10:00+05:30,12.970607,79.132269,auto_ride,80.0,per_ride,3.1,street quote
2026-07-20T17:20:00+05:30,12.9504,79.3305,egg_table,10.05,per_piece,,single-source zone
2026-08-09T19:10:00+05:30,12.90051,79.143587,auto_ride,37.0,per_ride,2.3,street quote
2026-05-29T19:10:00+05:30,12.906633,79.092734,auto_ride,65.0,per_ride,4.1,street quote
2026-06-11T19:10:00+05:30,12.969439,79.131597,auto_ride,80.0,per_ride,2.2,street quote
2026-06-03T18:40:00+05:30,12.933335,79.15499,egg_table,6.45,per_piece,,local shop
2026-05-10T19:10:00+05:30,12.905484,79.092005,auto_ride,73.0,per_ride,4.7,street quote
2026-05-25T18:40:00+05:30,12.969485,79.134501,egg_table,6.59,per_piece,,local shop
2026-06-03T19:10:00+05:30,12.907202,79.09366,auto_ride,45.0,per_ride,2.9,street quote
2026-05-23T18:40:00+05:30,12.90124,79.14046,egg_table,6.73,per_piece,,local shop
2026-06-22T18:40:00+05:30,12.900283,79.141649,egg_table,8.12,per_piece,,local shop
2026-05-22T18:40:00+05:30,12.968875,79.132176,egg_table,7.12,per_piece,,local shop
2026-07-15T19:10:00+05:30,12.900789,79.141674,auto_ride,64.0,per_ride,4.2,street quote
2026-06-25T19:10:00+05:30,12.968871,79.131232,auto_ride,80.0,per_ride,5.2,street quote
2026-05-25T19:10:00+05:30,12.900734,79.142364,auto_ride,42.0,per_ride,2.5,street quote
2026-07-18T18:40:00+05:30,12.97003,79.133558,egg_table,9.74,per_piece,,local shop
2026-08-10T19:10:00+05:30,12.901359,79.140922,auto_ride,66.0,per_ride,4.4,street quote
2026-05-20T19:10:00+05:30,12.899057,79.141665,auto_ride,80.0,per_ride,5.5,street quote
2026-05-02T18:40:00+05:30,12.932629,79.156907,egg_table,6.32,per_piece,,local shop
2026-07-08T18:40:00+05:30,12.933698,79.156454,egg_table,7.28,per_piece,,local shop
2026-08-05T19:10:00+05:30,12.970741,79.131848,auto_ride,70.0,per_ride,2.2,street quote
2026-07-29T19:10:00+05:30,12.904536,79.09353,auto_ride,38.0,per_ride,2.3,street quote
2026-07-14T19:10:00+05:30,12.970917,79.132931,auto_ride,70.0,per_ride,2.5,street quote
2026-08-07T18:40:00+05:30,12.970235,79.131424,egg_table,9.82,per_piece,,local shop
2026-08-04T18:40:00+05:30,12.902578,79.142006,egg_table,6.2,per_piece,,local shop
2026-07-01T17:20:00+05:30,12.95,79.33,egg_table,9.69,per_piece,,single-source zone
2026-05-21T18:40:00+05:30,12.934264,79.154977,egg_table,7.1,per_piece,,local shop
2026-06-11T19:10:00+05:30,12.900647,79.141635,auto_ride,32.0,per_ride,1.9,street quote
2026-08-08T18:40:00+05:30,12.899934,79.141811,egg_table,5.88,per_piece,,local shop
2026-06-17T19:10:00+05:30,12.969589,79.132472,auto_ride,70.0,per_ride,2.8,street quote
2026-06-10T19:10:00+05:30,12.899759,79.14156,auto_ride,66.0,per_ride,4.3,street quote
2026-06-06T19:10:00+05:30,12.899077,79.142388,auto_ride,29.0,per_ride,1.7,street quote
2026-05-10T19:10:00+05:30,12.901617,79.141418,auto_ride,40.0,per_ride,2.4,street quote
2026-08-09T18:40:00+05:30,12.93317,79.156686,egg_table,6.83,per_piece,,local shop
2026-05-22T18:40:00+05:30,12.968454,79.133085,egg_table,7.41,per_piece,,local shop
2026-07-06T18:40:00+05:30,12.969649,79.130801,egg_table,9.79,per_piece,,local shop
2026-06-17T18:40:00+05:30,12.933927,79.15471,egg_table,7.26,per_piece,,local shop
2026-06-12T19:10:00+05:30,12.970838,79.131697,auto_ride,90.0,per_ride,4.1,street quote
2026-05-15T19:10:00+05:30,12.905636,79.094449,auto_ride,49.0,per_ride,3.2,street quote
2026-05-15T18:40:00+05:30,12.901735,79.140333,egg_table,6.26,per_piece,,local shop
2026-07-28T19:10:00+05:30,12.971947,79.133227,auto_ride,90.0,per_ride,4.4,street quote
2026-07-07T18:40:00+05:30,12.933827,79.155991,egg_table,7.47,per_piece,,local shop
2026-05-14T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-04T19:10:00+05:30,12.905573,79.092998,auto_ride,50.0,per_ride,3.2,street quote
2026-06-23T19:10:00+05:30,12.969778,79.134744,auto_ride,90.0,per_ride,3.6,street quote
2026-05-22T18:40:00+05:30,12.90646,79.093208,egg_table,7.01,per_piece,,local shop
2026-08-09T19:10:00+05:30,12.968638,79.131737,auto_ride,70.0,per_ride,2.2,street quote
2026-07-01T18:40:00+05:30,12.901842,79.143368,egg_table,7.52,per_piece,,local shop
2026-05-16T18:40:00+05:30,12.906115,79.09286,egg_table,6.88,per_piece,,local shop
2026-08-07T18:40:00+05:30,12.907542,79.092705,egg_table,6.25,per_piece,,local shop
2026-07-24T18:40:00+05:30,12.969676,79.131761,egg_table,9.58,per_piece,,local shop
2026-08-04T18:40:00+05:30,12.934388,79.154361,egg_table,6.36,per_piece,,local shop
2026-08-08T19:10:00+05:30,12.900746,79.142387,auto_ride,52.0,per_ride,3.5,street quote
